REG. NO.	SECTION	ISBN	TITLE	AUTHOR	PUBLISHER	PUB. DATE	REMARKS
02809	JF	8175961414	Imran & the watch	Tony Bradman	Cambridge universitypress	1996	
02810	JF	8175961414	Imran & the watch	Tony Bradman	Cambridge universitypress	1996	
02811	JF	8175961414	Imran & the watch	Tony Bradman	Cambridge universitypress	1996	
02812	JF	8175961414	Imran & the watch	Tony Bradman	Cambridge universitypress	1996	
02813	JF	8175961414	Imran & the watch	Tony Bradman	Cambridge universitypress	1996	
02814	JF	8175961414	Imran & the watch	Tony Bradman	Cambridge universitypress	1996	
02815	JF	8175961414	Imran & the watch	Tony Bradman	Cambridge universitypress	1996	
02816	JF	8175961414	Imran & the watch	Tony Bradman	Cambridge universitypress	1996	
02817	JF	8175961376	Animal senses	Phil Gates	Cambridge universitypress	1996	
02818	JF	8175961376	Animal senses	Phil Gates	Cambridge universitypress	1996	
02819	JF	8175961376	Animal senses	Phil Gates	Cambridge universitypress	1996	
02820	JF	8175961376	Animal senses	Phil Gates	Cambridge universitypress	1996	
02821	JF	8175961376	Animal senses	Phil Gates	Cambridge universitypress	1996	
02822	JF	8175961376	Animal senses	Phil Gates	Cambridge universitypress	1996	
02823	JF	8175961376	Animal senses	Phil Gates	Cambridge universitypress	1996	
02824	JF	8175961376	Animal senses	Phil Gates	Cambridge universitypress	1996	
02825	JF	8175961317	How the animal got their tails	Mona Green	Cambridge universitypress	1996	
02826	JF	8175961317	How the animal got their tails	Mona Green	Cambridge universitypress	1996	
02827	JF	8175961317	How the animal got their tails	Mona Green	Cambridge universitypress	1996	
02828	JF	8175961317	How the animal got their tails	Mona Green	Cambridge universitypress	1996	
02829	JF	8175961317	How the animal got their tails	Mona Green	Cambridge universitypress	1996	
02830	JF	8175961317	How the animal got their tails	Mona Green	Cambridge universitypress	1996	
02831	JF	8175961317	How the animal got their tails	Mona Green	Cambridge universitypress	1996	
02832	JF	8175961163	Dinosaur	Meredith Hooper	Cambridge universitypress	1996	
02833	JF	8175961163	Dinosaur	Meredith Hooper	Cambridge universitypress	1996	
02834	JF	8175961163	Dinosaur	Meredith Hooper	Cambridge universitypress	1996	
02835	JF	8175961163	Dinosaur	Meredith Hooper	Cambridge universitypress	1996	
02836	JF	8175961163	Dinosaur	Meredith Hooper	Cambridge universitypress	1996	
02837	JF	8175961163	Dinosaur	Meredith Hooper	Cambridge universitypress	1996	
02838	JF	8175961163	Dinosaur	Meredith Hooper	Cambridge universitypress	1996	
02839	JF	8175961163	Dinosaur	Meredith Hooper	Cambridge universitypress	1996	
02840	JF	817596118X	Going fishing	Julient Partridge	Cambridge universitypress	1996	
02841	JF	817596118X	Going fishing	Julient Partridge	Cambridge universitypress	1996	
02842	JF	817596118X	Going fishing	Julient Partridge	Cambridge universitypress	1996	
02843	JF	817596118X	Going fishing	Julient Partridge	Cambridge universitypress	1996	
02844	JF	817596118X	Going fishing	Julient Partridge	Cambridge universitypress	1996	
02845	JF	817596118X	Going fishing	Julient Partridge	Cambridge universitypress	1996	
02846	JF	817596118X	Going fishing	Julient Partridge	Cambridge universitypress	1996	
02847	JF	0706999746	The three some series " The three grass hoppers"	_	Anukool Books	1995	
02848	JF	0706999746	The three grass hoppers	_	Anukool Books	1995	
02849	JF	0706999746	The three grass hoppers	_	Anukool Books	1995	
02850	JF	0706999746	The three grass hoppers	_	Anukool Books	1995	
02851	JF	0706999746	The three grass hoppers	_	Anukool Books	1995	
02852	JF	0706999754	The three spiders	_	Anukool Books	1995	
02853	JF	0706999754	The three spiders	_	Anukool Books	1995	
02854	JF	0706999754	The three spiders	_	Anukool Books	1995	
02855	JF	0706999754	The three spiders	_	Anukool Books	1995	
02856	JF	0706999754	The three spiders	_	Anukool Books	1995	
02857	JF	0706990854	Mano " It rained all Day & other stories" book 1	D.J.K. cornelius	Anukool Books	1994	
02858	JF	0706990854	It rained all day & other stories 	D.J.K. cornelius	Anukool Books	1994	
02859	JF	0706990854	It rained all day & other stories 	D.J.K. cornelius	Anukool Books	1994	
02860	JF	0706990854	It rained all day & other stories 	D.J.K. cornelius	Anukool Books	1994	
02861	JF	0706990854	It rained all day & other stories 	D.J.K. cornelius	Anukool Books	1994	
02862	JF	0706990862	After the party & other stories book2	D.J.K. cornelius	Anukool Books	1994	
02863	JF	0706990862	After the party & other stories 	D.J.K. cornelius	Anukool Books	1994	
02864	JF	0706990862	After the party & other stories	D.J.K. cornelius	Anukool Books	1994	
02865	JF	0706990862	After the party & other stories 	D.J.K. cornelius	Anukool Books	1994	
02866	JF	0706990862	After the party & other stories 	D.J.K. cornelius	Anukool Books	1994	
02867	JF	0706997123	Whatever happened to Babloo & other stories book3	D.J.K. cornelius	Anukool Books	1995	
02868	JF	0706997123	Whatever happened to Babloo & other stories 	D.J.K. cornelius	Anukool Books	1995	
02869	JF	0706997123	Whatever happened to Babloo & other stories 	D.J.K. cornelius	Anukool Books	1995	
02870	JF	0706997123	Whatever happened to Babloo & other stories 	D.J.K. cornelius	Anukool Books	1995	
02871	JF	0706997123	Whatever happened to Babloo & other stories	D.J.K. cornelius	Anukool Books	1995	
02872	JF	0142500402	Squids will be sqiuds	Jon sciezka & lane smith	Puffin books	1998	
02873	JF	0861635280	Treasure island	Robert Louis stevenson	Award publications ltd	1991	
02874	JF	1858301629	365 Bed time stories 	Anne Mckie	Grandreams ltd 	1995	
02875	JF	0861128222	Peter pan	J.M.Barrie	Brimax Books ltd	1992	
02876	JF	_	My giant book of fairy stories 	_	Tiny Tot Publications 	1993	
02877	JF	_	My giant book of fairy stories 	_	Tiny Tot Publications 	1993	
02878	JF	_	My book of fairy tales & rhymes	_	Tiny Tot Publications 	1994	
02879	JF	0831773529	Rhymes & stories 	Burton Marks	Smithmark publishers ltd	1991	
02880	JF	0710514522	Treasury of magical tales 	_	Peter Haddock publishing	_	
02881	JF	0091737516	The hefty fairy 	Nicholas Allan	Hutchinson Children'sbook	1989	
02882	JF	0709715811	Time to read " A collection of two minutes tales"	Maureen s purgeon	Brown Watson	2003	
02883	JF	0709715013	A collection of two minutes tales 	Maureen s purgeon	Brown Watson	2003	
02884	JF	0709714742	15 animal stories 	Maureen s purgeon	Brown Watson	2002	
02885	JF	0709713762	Count & read	Maureen s purgeon	Brown Watson	2000	
02886	JF	8174901124	Alif Laila p-2	_	Dhingra Publishing House	_	
02887	JF	8174901124	Alif Laila p-2	_	Dhingra Publishing House	_	
02888	JF	_	Ancient tales of India	Abrar Mohsin	Book palace	1996	
02889	JF	0140509410	My grandma lived in Gooligulch	Graeme Base	Puffin books	1988	
02890	JF	8176140260	Angel's moral stories (2)	DR.B.R.Kishore	Angel Publishing house	_	
02891	JF	8176140295	angel's moral stories (5)	DR.B.R.Kishore	Angel Publishing house	_	
02892	JF	8176140511	Stories from Panchatantra	_	Angel Publishing house	_	
02893	JF	8175736305	The flying trunk	_	Tiny Tot Publications 	2003	
02894	JF	0734304692	Pooh's Day to play	Dawn Downs Purney	Disney Enterprises Inc	2001	
02895	JF	8187131462	Cinderella	D.Sardana	D.S.Publishers	1998	
02896	JF	8187131411	Aladdin & the magic lamp	Reita Sharma	D.S.Publishers	1998	
02897	JF	8187131411	Aladdin & the magic lamp	Reita Sharma	D.S.Publishers	1998	
02898	JF	8187131586	Beauty & the beast	Reita Sharma	D.S.Publishers	1998	
02899	JF	8187131586	Beauty & the beast	Reita Sharma	D.S.Publishers	1998	
02900	JF	_	A great fairy story " The ugly Duckling"	Andersen	Tiny Tot Publications 	_	
02901	JF	_	Snow white & the seven dwarfs 	The brothers Grimm	Tiny Tot Publications 	_	
02902	JF	_	puss in boots	Charles Perrault	Tiny Tot Publications 	_	
02903	JF	_	The emperor's new clothes	Hans Christian Andersen	Tiny Tot Publications 	_	
02904	JF	_	Sleeping Beauty	Charles Perrault	Tiny Tot Publications 	_	
02905	JF	_	The little mermaid	Hans Christian Andersen	Tiny Tot Publications 	_	
02906	JF	_	The wild swans	Hans Christian Andersen	Tiny Tot Publications 	_	
02907	JF	_	Gulliver's travels	Swift	Tiny Tot Publications 	_	
02908	JF	_	Hansel & Gretel	The brothers Grimm	Tiny Tot Publications 	_	
02909	JF	9831454383	The Disgusting rat 	_	Mind to mind SDH BHD	_	
02910	JF	8178260026	Hop o' my thumb	_	Rohan book company	2000	
02911	JF	0170100588	At the movies	William o'byrne	Thomson Learning	2000	
02912	JF	0170100596	Instrument Families	Sharon Parson	Thomson Learning	2000	
02913	JF	0170099938	Midnight Bakery	Sharon Parson	Thomson Learning	2000	
02914	JF	1854227092	Echidna	_	Magna books	1994	
02915	JF	9780864612724	Little platy pus	Nette Hilton	Koala books	2000	
02916	JF	00030112611	Spending a penny	Mal peet & Elspeth Graham	Collins educational	1996	
02917	JF	1875354778	The run away whale	Keith Faulkner	Koala books	1991	
02918	JF	060355394X	Diesel'sDeviousdeed&otherThomasthetankenginestories	_	william Heinemann ltd	1994	
02919	JF	0732710189	The jumping contest 	Calvin Irons , Peter shaw	MimosaPublications ptyltd	1992	
02920	JF	0713622865	The Grasshopper	Gunilla Ingves	English text A& C Black ltd	1983	
02921	JF	0867880848	Sounds	Bob Graham	The five mile press	1986	
02922	JF	0732935164	Get the vet!	Virigina Ferguson & Peter Durkin	Macmillan education aus.	1996	
02923	JF	0732935164	Jack the bad cut	Virigina Ferguson & Peter Durkin	Macmillan education aus.	1996	
02924	JF	0732935180	The army lives right here	Virigina Ferguson & Peter Durkin	Macmillan education aus.	1996	
02925	JF	0003014304	A windy day	Marie Buonocore	Collins educational	1996	
02926	JF	1858301629	365 Bed time stories 	Anne Mckie	Grandreams ltd 	1995	
02927	JF	0710514514	Treasury of animal tales 	_	Peter Haddock publishing	_	
02928	JF	9766450544	Come on!	Jillian cutting	Wendy pye publishing ltd	1998	
02929	JF	9766450676	The farm	Jillian cutting	Wendy pye publishing ltd	1998	
02930	JF	9766459738	Letters for Mr James	Joy Cowley	Wendy pye publishing ltd	1998	
02931	JF	9766459827	Space race	Joy Cowley	Wendy pye publishing ltd	1998	
02932	JF	9766454922	Snap!	Joy Cowley	Wendy pye publishing ltd	1998	
02933	JF	9766459606	My boat 	Joy Cowley	Wendy pye publishing ltd	1998	
02934	JF	976645051X	The wind blows strong	Joy Cowley	Wendy pye publishing ltd	1998	
02935	JF	9766459592	Don't you laugh at me!	Joy Cowley	Wendy pye publishing ltd	1998	
02936	JF	9766458677	The poor sore paw	Joy Cowley	Wendy pye publishing ltd	1998	
02937	JF	0439306086	The moon scroll	Tony Abbott	Scholastic INC	2002	
02938	JF	0725309989	Soft shoe	Mavis Thorpe clark	Martin educational	1988	
02939	JF	0746060149	The story of chocolate	Katie Daynes	Usborne publishing ltd	2004	
02940	JF	0199184224	Sing for your supper	Nick Warburton	Oxford university press	1995	
02941	JF	9780590553230	Give yourself goosebumps " escape from the carnivals of horrors" (1)	R.L.Stine	Scholastic INC	1995	
02942	JF	9780590566452	Tick tock, you're dead! (2)	R.L.Stine	Scholastic INC	1995	
02943	JF	9780590566452	Tick tock, you're dead! (2)	R.L.Stine	Scholastic INC	1995	
02944	JF	9780590566452	Tick tock, you're dead! (2)	R.L.Stine	Scholastic INC	1995	
02945	JF	9780590566452	Tick tock, you're dead! (2)	R.L.Stine	Scholastic INC	1995	
02946	JF	9780590566469	Trapped in bat wing hall  # 3	R.L.Stine	Scholastic INC	1995	
02947	JF	9780590566469	Trapped in bat wing hall  # 3	R.L.Stine	Scholastic INC	1995	
02948	JF	9780590566469	Trapped in bat wing hall  # 3	R.L.Stine	Scholastic INC	1995	
02949	JF	9780590673181	The deadly experiments of DR.Heek #4	R.L.Stine	Scholastic INC	1996	
02950	JF	9780590673181	The deadly experiments of DR.Heek #4	R.L.Stine	Scholastic INC	1996	
02951	JF	9780590613198	Night in were wolf woods #5	R.L.Stine	Scholastic INC	1996	
02952	JF	9780590673204	Beware of the purple peanut butter #6	R.L.Stine	Scholastic INC	1996	
02953	JF	9780590673204	Beware of the purple peanut butter #6	R.L.Stine	Scholastic INC	1996	
02954	JF	9780590673211	Under the magician's spell #7	R.L.Stine	Scholastic INC	1996	
02955	JF	9780590673211	Under the magician's spell #7	R.L.Stine	Scholastic INC	1996	
02956	JF	9780590847650	The curse of the creeping coffin #8	R.L.Stine	Scholastic INC	1996	
02957	JF	9780590847650	The curse of the creeping coffin #8	R.L.Stine	Scholastic INC	1996	
02958	JF	9780590847667	The knight in screaming Armor #9	R.L.Stine	Scholastic INC	1996	
02959	JF	9780590847667	The knight in screaming Armor #9	R.L.Stine	Scholastic INC	1996	
02960	JF	9780590847667	The knight in screaming Armor #9	R.L.Stine	Scholastic INC	1996	
02961	JF	9780590847674	Diary of a mad mummy #10	R.L.Stine	Scholastic INC	1996	
02962	JF	9780590847681	Deep in the jungle of Doom #11	R.L.Stine	Scholastic INC	1996	
02963	JF	9780590847728	Welcome to the wicked wax museum #12	R.L.Stine	Scholastic INC	1996	
02964	JF	9780590847735	Scream of the evil genie #13	R.L.Stine	Scholastic INC	1997	
02965	JF	9780590847735	Scream of the evil genie #13	R.L.Stine	Scholastic INC	1997	
02966	JF	9780590847742	The creepy creations of professor shock #14	R.L.Stine	Scholastic INC	1997	
02967	JF	9780590847742	The creepy creations of professor shock #14	R.L.Stine	Scholastic INC	1997	
02968	JF	9780590847759	Secret agent Grandma #16	R.L.Stine	Scholastic INC	1997	
02969	JF	9780590847759	Secret agent Grandma #16	R.L.Stine	Scholastic INC	1997	
02970	JF	9780590934831	Little comic shop of horrors #17	R.L.Stine	Scholastic INC	1997	
02971	JF	9780590934855	Attack of the Beastly Baby-sitter #18	R.L.Stine	Scholastic INC	1997	
02972	JF	9780590934893	Escape from camp run for your life #19	R.L.Stine	Scholastic INC	1997	
02973	JF	9780590934923	Toy terror, Batteries included #20	R.L.Stine	Scholastic INC	1997	
02974	JF	9780590935005	The twisted tale of Tiki Island #21	R.L.Stine	Scholastic INC	1997	
02975	JF	9780590210621	Return to the carnival of horrors #22	R.L.Stine	Scholastic INC	1997	
02976	JF	9780590210621	Return to the carnival of horrors #22	R.L.Stine	Scholastic INC	1997	
02977	JF	9780590397742	Zapped in space #23	R.L.Stine	Scholastic INC	1997	
02978	JF	9780590397759	Lost in stinkeye swamp #24	R.L.Stine	Scholastic INC	1997	
02979	JF	9780590397759	Lost in stinkeye swamp #24	R.L.Stine	Scholastic INC	1997	
02980	JF	9780590397759	Lost in stinkeye swamp #24	R.L.Stine	Scholastic INC	1997	
02981	JF	9780590397766	Shop till you drop ….. Dead! #25	R.L.Stine	Scholastic INC	1998	
02982	JF	9780590397766	Shop till you drop ….. Dead! #25	R.L.Stine	Scholastic INC	1998	
02983	JF	9780590399975	Alone in snake bite canyon #26	R.L.Stine	Scholastic INC	1998	
02984	JF	9780590400343	Night of a thousand claws #28	R.L.Stine	Scholastic INC	1998	
02985	JF	9780590402897	Invanders from the big screen #29	R.L.Stine	Scholastic INC	1998	
02986	JF	9780590419741	You're plant food! #30	R.L.Stine	Scholastic INC	1998	
02987	JF	9780590463065	The were wolf of twisted tree lodge #31	R.L.Stine	Scholastic INC	1998	
02988	JF	9780590463065	The were wolf of twisted tree lodge #31	R.L.Stine	Scholastic INC	1998	
02989	JF	9780590463065	The were wolf of twisted tree lodge #31	R.L.Stine	Scholastic INC	1998	
02990	JF	9780590767859	It's only a nightmare! #32	R.L.Stine	Scholastic INC	1998	
02991	JF	9780590767859	It's only a nightmare! #32	R.L.Stine	Scholastic INC	1998	
02992	JF	9780590516655	It came from the internet #33	R.L.Stine	Scholastic INC	1999	
02993	JF	9780590516655	It came from the internet #33	R.L.Stine	Scholastic INC	1999	
02994	JF	9780590516709	Elevator to nowhere (34)	R.L.Stine	Scholastic INC	1999	
02995	JF	9780590516709	Elevator to nowhere (34)	R.L.Stine	Scholastic INC	1999	
02996	JF	9780590516709	Elevator to nowhere (34)	R.L.Stine	Scholastic INC	1999	
02997	JF	9780590516730	Hocus-pocus horror (35)	R.L.Stine	Scholastic INC	1999	
02998	JF	9780590516730	Hocus-pocus horror (35)	R.L.Stine	Scholastic INC	1999	
02999	JF	9780590516730	Hocus-pocus horror (35)	R.L.Stine	Scholastic INC	1999	
03000	JF	9780590517232	ship of ghouls (36)	R.L.Stine	Scholastic INC	1999	
03001	JF	9780590517065	Into the twister of terror (38)	R.L.Stine	Scholastic INC	1999	
03002	JF	9780590517065	Into the twister of terror (38)	R.L.Stine	Scholastic INC	1999	
03003	JF	9780590993906	Scary birthday to you! (39)	R.L.Stine	Scholastic INC	1999	
03004	JF	9780439121866	Danger time (41)	R.L.Stine	Scholastic INC	2000	
03005	JF	9780439121866	Danger time (41)	R.L.Stine	Scholastic INC	2000	
03006	JF	9780590453660	Goosebumps " Stay out of the basement" (2)	R.L.Stine	Scholastic INC	1992	
03007	JF	9780590453660	Stay out of the basement (2)	R.L.Stine	Scholastic INC	1992	
03008	JF	9780590453677	Monster blood (3)	R.L.Stine	Scholastic INC	1992	
03009	JF	9780590453707	Let's get invisible! (6)	R.L.Stine	Scholastic INC	1993	
03010	JF	9780590466172	Night of the living dummy (7)	R.L.Stine	Scholastic INC	1993	
03011	JF	9780590494472	Be careful what you wish for…. (12)	R.L.Stine	Scholastic INC	1993	
03012	JF	9780590477413	Deep trouble (19)	R.L.Stine	Scholastic INC	1994	
03013	JF	9780590483544	Phantom of the Auditorium (24)	R.L.Stine	Scholastic INC	1994	
03014	JF	9780590483445	The barking ghost (32)	R.L.Stine	Scholastic INC	1995	
03015	JF	9780590453677	A shocker on shock street (35)	R.L.Stine	Scholastic INC	1992	
03016	JF	9780590453677	A shocker on shock street (35)	R.L.Stine	Scholastic INC	1992	
03017	JF	9780590568753	The Abominable snowman of pasadena (38)	R.L.Stine	Scholastic INC	1995	
03018	JF	9780590568760	How I got my shrunken head (39)	R.L.Stine	Scholastic INC	1995	
